dataset,hog_id,fasta_file,num_taxa,num_pairs,mean_seq_len,min_seq_len,max_seq_len,mean_sss,median_sss,min_sss,max_sss,std_sss,mean_identity,median_identity,min_identity,max_identity,std_identity
bac,E0995409,E0995409.fa,11,55,113.81818181818181,110,132,0.4855757809370336,0.4385650224215247,0.2638544251447477,0.9770114942528736,0.15161392238417945,0.5177485698803437,0.46296296296296297,0.3577981651376147,0.9818181818181818,0.13109343872311655
bac,E0995137,E0995137.fa,15,105,279.73333333333335,244,305,0.5562513788481589,0.568158869067654,0.3302752293577982,0.9318100678329169,0.14600972942401705,0.6106100328161992,0.6286764705882353,0.44405594405594406,0.9191176470588235,0.11824306609364321
bac,E0995820,E0995820.fa,14,91,226.78571428571428,198,278,0.20669803031980044,0.1319320214669052,0.03241430700447094,0.9891846921797005,0.2081432328132043,0.3558481556443536,0.29842931937172773,0.21621621621621623,0.9913793103448276,0.16256405984835756
bac,E0994775,E0994775.fa,28,378,276.2857142857143,217,306,0.07187950436466518,0.04326153412678944,0.0,0.7764483627204031,0.10755310888866237,0.30149683302359925,0.28773584905660377,0.18723404255319148,0.7692307692307693,0.06607389784381323
bac,E0995484,E0995484.fa,20,190,272.65,236,348,0.2341420753554447,0.15512689483547365,0.02260981912144703,0.9957314707023671,0.21204159169779824,0.3872826611358894,0.34196937321937326,0.24888888888888888,0.9959183673469387,0.13673458496710317
bac,E0993605,E0993605.fa,16,120,809.0,613,1167,0.05885228192769592,0.024494265894711872,0.0,1.0,0.13224351507606827,0.2983692934747061,0.2838722994358057,0.2388268156424581,1.0,0.08797112493049065
bac,E0996091,E0996091.fa,21,210,298.85714285714283,279,324,0.258589380595483,0.25675552767140364,0.021498577300031615,0.9966909331568498,0.16963172910619925,0.40070543062441777,0.3996197718631179,0.224,0.9964664310954063,0.12393378563541439
bac,E1000672,E1000672.fa,10,45,191.9,187,199,0.49883701604002745,0.4921540656205421,0.3306603773584906,0.775549188156638,0.07942729460465406,0.5118176962506559,0.5026455026455027,0.40425531914893614,0.7357512953367875,0.07097079519764894
bac,E1001108,E1001108.fa,23,253,139.65217391304347,108,167,0.2503416758038732,0.22840314136125656,0.003436426116838488,0.995937318630296,0.13483307831067237,0.42790571850298253,0.4117647058823529,0.26666666666666666,0.993421052631579,0.10054009888713127
bac,E1001680,E1001680.fa,14,91,112.0,108,132,0.49621487546643295,0.5269000853970965,0.23218390804597702,0.9012567324955116,0.18748645895581786,0.5514761940663866,0.6,0.32710280373831774,0.8981481481481481,0.1571381961277731
bac,E1001738,E1001738.fa,16,120,269.5,244,321,0.2200100120448292,0.1828767171909933,0.05779078273591807,0.9841269841269841,0.14990257748043714,0.3892727331180393,0.36701860231272,0.25333333333333335,0.9816176470588235,0.10666273828066909
bac,E0990910,E0990910.fa,48,1128,437.4583333333333,406,471,0.1918637062060205,0.1132833254508592,0.0,0.9300805924635156,0.17063693850561035,0.34903569747773205,0.3088845125446307,0.2159383033419023,0.9244851258581236,0.09659634496008138
bac,E0996090,E0996090.fa,35,595,309.65714285714284,260,379,0.2000273449750807,0.17172739541160595,0.016042780748663103,0.771693884085815,0.1085698569406935,0.36875545857549785,0.3554006968641115,0.24609375,0.7717041800643086,0.07190759525966234
bac,E1013559,E1013559.fa,10,45,316.4,285,368,0.4567167674154699,0.44954128440366975,0.27392173664667235,0.9055352999668544,0.11369056120053077,0.537718007904256,0.5323741007194245,0.4377224199288256,0.8819444444444444,0.07410812897130273
bac,E0998388,E0998388.fa,16,120,618.9375,453,730,0.22660767338744728,0.2213030436935005,0.037926068170907344,0.7843720427200216,0.1920928437703788,0.4300560830956491,0.3942515025003441,0.29777777777777775,0.8120411160058737,0.10539079123876481
bac,E1026438,E1026438.fa,10,45,174.5,158,203,0.2559451571352965,0.11767810026385224,0.05062537224538416,1.0,0.2750826809334947,0.4359596100764933,0.3630573248407643,0.2893081761006289,1.0,0.19242740832494734
bac,E0994512,E0994512.fa,34,561,505.4117647058824,371,566,0.17251449219658327,0.16964124752118262,0.0014566642388929353,0.7649365197908887,0.110603077502052,0.36582859652527716,0.36281179138321995,0.22838137472283815,0.7862903225806451,0.06939322578796016
bac,E1002243,E1002243.fa,23,253,553.2608695652174,511,656,0.1312621472967137,0.11164138401227203,0.013329101872421454,0.6552343867006141,0.10211135398735764,0.34527887148269254,0.33482142857142855,0.24726477024070023,0.688695652173913,0.052149464191657995
bac,E1008850,E1008850.fa,18,153,698.1111111111111,575,714,0.411716454951506,0.32629640124681214,0.2535708800491476,1.0,0.18300872361318415,0.48599098937784624,0.4318840579710145,0.3775811209439528,1.0,0.1470516015493536
bac,E1027338,E1027338.fa,15,105,351.26666666666665,336,382,0.3574902195991983,0.35848535102266443,0.17326321616385276,0.8314606741573034,0.11374093058909729,0.46497724811504454,0.4722222222222222,0.33126934984520123,0.8092485549132948,0.07861007178391696
bac,E1027387,E1027387.fa,49,1176,102.46938775510205,101,112,0.6474668709985685,0.6086123119198419,0.43886255924170614,1.0,0.11793740206793693,0.643054917749238,0.6039603960396039,0.48514851485148514,1.0,0.10975442668458492
bac,E1027632,E1027632.fa,13,78,194.07692307692307,161,207,0.31785190429801136,0.23268462811909754,0.09694364851957975,1.0,0.21873031313267627,0.43551683413510434,0.37229705778092875,0.2602040816326531,1.0,0.15428562282520653
bac,E1027329,E1027329.fa,24,276,435.625,382,521,0.40142975856113655,0.3878960644615421,0.023026315789473683,0.9981892258940697,0.19195593982363868,0.4803704840366321,0.45195263673524544,0.2534435261707989,0.9977272727272727,0.13775920617605383
bac,E1027911,E1027911.fa,19,171,223.21052631578948,210,234,0.23762859686228957,0.21138912855910266,0.08261758691206544,0.6916979557780559,0.11299010947968496,0.3517274546423606,0.3393665158371041,0.23414634146341465,0.6787330316742082,0.07138083865658709
bac,E1027266,E1027266.fa,50,1225,275.36,244,281,0.5813890391748293,0.5561643835616439,0.44324512534818944,1.0,0.09832154227188927,0.6042836385082131,0.583941605839416,0.4725274725274725,1.0,0.08499103502758486
bac,E1027550,E1027550.fa,44,946,120.81818181818181,69,156,0.2735981848306468,0.2565032561272525,0.06295224312590449,1.0,0.12557629205893361,0.3764546008217753,0.3619047619047619,0.17699115044247787,1.0,0.09690669201151272
bac,E1027257,E1027257.fa,46,1035,387.3478260869565,299,481,0.42005820920507797,0.41017488076311603,0.011898323418063819,1.0,0.15148060825281548,0.5050839625450884,0.4859550561797753,0.2418478260869565,1.0,0.11443963914009037
bac,E0997625,E0997625.fa,50,1225,388.34,238,855,0.09395641928803743,0.06119722073757349,0.0,0.9500283929585462,0.11583428470636957,0.3430892120102408,0.3287671232876712,0.23655913978494625,1.0,0.06721288650391546
bac,E1028477,E1028477.fa,12,66,214.83333333333334,185,255,0.3336681258128577,0.25268660071942445,0.09146608315098469,0.8406862745098039,0.1885355955037403,0.45614294108158493,0.3795831619361031,0.3021978021978022,0.8260869565217391,0.14221327800133723
bac,E1028560,E1028560.fa,25,300,334.48,315,379,0.48271291336825184,0.445512289430098,0.32566096423017105,1.0,0.1361591620462597,0.5358410922340384,0.503125,0.40514469453376206,1.0,0.11523828146021418
bac,E1028216,E1028216.fa,45,990,312.2,290,324,0.3438033697142529,0.3091350104156275,0.17355889724310777,0.997513983840895,0.11323825271756569,0.4362905800130031,0.41487419940105363,0.3069306930693069,0.996875,0.08574500187878643
bac,E1029441,E1029441.fa,16,120,461.9375,451,481,0.5665810470165106,0.4984199877983653,0.4161739864864865,1.0,0.12950331942791865,0.5922777856126454,0.5342163355408388,0.45916114790286977,1.0,0.11415738701463289
bac,E1029756,E1029756.fa,15,105,128.73333333333332,109,166,0.4271819129569787,0.40177849636216656,0.2508361204013378,0.718932443703086,0.10795092296700613,0.5448199414371181,0.5126050420168067,0.41739130434782606,0.8181818181818182,0.08828778382676938
bac,E1029773,E1029773.fa,10,45,289.8,285,320,0.3275778620093257,0.3027581783194355,0.15456298200514137,0.7663172133919514,0.10872518556656197,0.3836619738408941,0.3814814814814815,0.2756183745583039,0.7665505226480837,0.07890617509780877
bac,E1030072,E1030072.fa,16,120,78.5625,75,91,0.5014381206794948,0.4806156213662916,0.29133858267716534,0.9504447268106735,0.1224799400770849,0.5336925195599466,0.4935064935064935,0.3950617283950617,0.9240506329113924,0.1137537013317054
bac,E1030201,E1030201.fa,19,171,212.3684210526316,202,235,0.3005812999606746,0.24367816091954023,0.11543624161073826,0.867906976744186,0.15862097652347387,0.3919964500882534,0.35051546391752575,0.2651162790697674,0.8529411764705882,0.11333985985116489
bac,E1028473,E1028473.fa,46,1035,374.39130434782606,157,437,0.46554089234466683,0.4478097622027534,0.07799619530754598,1.0,0.13698815923953772,0.5205692577538186,0.49175824175824173,0.3641304347826087,1.0,0.09661375720652061
bac,E1029002,E1029002.fa,26,325,536.4230769230769,496,568,0.4306730945031274,0.23100189035916824,0.08497916289182823,1.0,0.2838058351042607,0.5249781512798823,0.38064516129032255,0.2792207792207792,1.0,0.20402650748655635
bac,E1030314,E1030314.fa,30,435,156.3,135,244,0.2662865031854046,0.2324239244491081,0.08042635658914729,0.9862671660424469,0.14891524729078326,0.39087991670946926,0.36231884057971014,0.22142857142857142,0.9866666666666667,0.10987252714880459
bac,E1027973,E1027973.fa,30,435,629.1333333333333,589,698,0.2820161737020211,0.25165562913907286,0.15078194157568603,1.0,0.11808881529588627,0.3854527294544536,0.35584843492586493,0.2904841402337229,1.0,0.09119676217010389
bac,E1029250,E1029250.fa,20,190,662.9,606,834,0.3158381392595448,0.2565031506252211,0.020102010201020103,1.0,0.19015285024320264,0.42398568755785737,0.39141314407314187,0.2585616438356164,1.0,0.13042953582798736
bac,E1030655,E1030655.fa,19,171,561.0526315789474,458,753,0.28669269223260707,0.23210107627515209,0.10029590406478742,1.0,0.16001117951306404,0.4258797680227778,0.3958333333333333,0.3243847874720358,1.0,0.1071570678503842
bac,E1030603,E1030603.fa,35,595,368.25714285714287,287,459,0.18843770584533623,0.12703673018503175,0.0,1.0,0.16816722329155467,0.3496177512788936,0.3236842105263158,0.23049645390070922,1.0,0.11118668790914309
bac,E1033225,E1033225.fa,50,1225,134.56,128,178,0.4870439124040846,0.4521072796934866,0.2617801047120419,1.0,0.13213442223774274,0.5429722455346913,0.515625,0.3984375,1.0,0.0959815303708459
bac,E1030751,E1030751.fa,50,1225,244.1,220,325,0.2811079119449025,0.2708247845711941,0.0744606819763396,1.0,0.13593870056423668,0.4063615917510614,0.3881278538812785,0.24675324675324675,1.0,0.09555419121013001
bac,E1033107,E1033107.fa,31,465,369.7741935483871,343,391,0.28526635329320715,0.21768341843590433,0.11560535665482372,0.9984709480122325,0.16514122135936599,0.39806708553672976,0.3562874251497006,0.25513196480938416,0.9973821989528796,0.11804529174054948
bac,E1033232,E1033232.fa,50,1225,87.38,81,122,0.4884420496735435,0.4903954802259887,0.15096153846153845,1.0,0.14359047651589787,0.5539734360975593,0.5542168674698795,0.313953488372093,1.0,0.11551832079800253
bac,E1033823,E1033823.fa,11,55,301.90909090909093,266,492,0.4838217332799178,0.5483131346216836,0.13562805034677627,0.8758526603001364,0.16001428116163394,0.5565564707829561,0.5910780669144982,0.3858267716535433,0.851063829787234,0.09990329064676763
bac,E1033238,E1033238.fa,50,1225,127.9,123,166,0.7455978084205439,0.7440974866717441,0.5203357004519045,1.0,0.07231226891363998,0.7788752550711748,0.7716535433070866,0.6747967479674797,1.0,0.05579614682200043
bac,E1033231,E1033231.fa,50,1225,131.34,129,132,0.49885444929609113,0.47477064220183485,0.283661119515885,1.0,0.1402367101128432,0.5214205575571734,0.5038759689922481,0.3282442748091603,1.0,0.11246993023850504
bac,E1033964,E1033964.fa,10,45,319.5,297,364,0.4934913351038417,0.4399271844660194,0.3439031421158835,0.9962940086473132,0.15688933043025152,0.5435387230218729,0.4966442953020134,0.42567567567567566,0.9967532467532467,0.14693572643128
bac,E1030960,E1030960.fa,42,861,332.64285714285717,309,401,0.20626240969880275,0.14370195150798346,0.02579787234042553,0.9943096735549566,0.16011105387923794,0.3465190469657522,0.3006993006993007,0.2280130293159609,0.99375,0.1059956459976439
bac,E1033955,E1033955.fa,37,666,207.27027027027026,194,236,0.23126736245553198,0.21035853246479433,0.04065040650406504,0.8588235294117647,0.10403769903257291,0.3726070269789969,0.3621621621621622,0.21390374331550802,0.8307692307692308,0.06990931851249294
bac,E1036190,E1036190.fa,50,1225,124.64,119,131,0.5620413795530478,0.5475578406169666,0.3520066889632107,1.0,0.09992035946599961,0.6021046902886122,0.5867768595041323,0.4032258064516129,1.0,0.08789281187620532
bac,E1036237,E1036237.fa,20,190,259.8,211,352,0.2649183742980823,0.11077313123078383,0.009722722362261434,1.0,0.2721918687265833,0.40588888168752174,0.3112244897959184,0.2436548223350254,1.0,0.1864749431546538
bac,E1036895,E1036895.fa,13,78,241.92307692307693,232,253,0.3240407909832969,0.3048889951415671,0.1556840077071291,0.855278310940499,0.1373594792183623,0.39115263831070163,0.36983336525569815,0.28879310344827586,0.8298755186721992,0.08657252642735333
bac,E1036285,E1036285.fa,18,153,305.77777777777777,286,368,0.42850682761373643,0.41614474599860823,0.2197832731314254,1.0,0.14754287816736464,0.5054551799935328,0.4731182795698925,0.36996336996337,1.0,0.10823113054910125
bac,E1037234,E1037234.fa,10,45,206.0,194,210,0.41378259794648586,0.4008438818565401,0.16583371194911403,0.9773672055427252,0.2153443480094489,0.49431135553333144,0.46153846153846156,0.2923076923076923,0.9760765550239234,0.1760018830451211
bac,E1036044,E1036044.fa,32,496,397.40625,376,477,0.2621976581557043,0.18225355980608438,0.0,1.0,0.22366765980401812,0.4012319060118989,0.35107802194159954,0.23652694610778444,1.0,0.14025931814417122
bac,E1033252,E1033252.fa,24,276,738.3333333333334,724,747,0.5884055911317463,0.5987376857962068,0.40912121616215497,0.8571800546803802,0.07939630623253098,0.5968283345132825,0.5975620727706039,0.4516574585635359,0.8442953020134228,0.06660540352645385
bac,E1033950,E1033950.fa,50,1225,341.3,327,374,0.44714268946218294,0.42054483541430193,0.27824151363383415,1.0,0.11021701281391384,0.5001429597647055,0.48104956268221577,0.3669724770642202,1.0,0.08393819298882989
bac,E1038404,E1038404.fa,50,1225,405.48,327,519,0.305052308285953,0.24309749784296808,0.1377767837172892,1.0,0.15585759635535282,0.41011505191319186,0.36790123456790125,0.2848297213622291,1.0,0.11258670419958647
bac,E1028269,E1028269.fa,48,1128,707.6041666666666,669,842,0.3194065218828568,0.28750092989445186,0.17037418027517037,1.0,0.11120746679700318,0.40659921183079484,0.38166809702335247,0.3087557603686636,1.0,0.08464786516329373
bac,E1039751,E1039751.fa,48,1128,498.7083333333333,279,541,0.35326301137966576,0.330045227733089,0.07394766780432309,1.0,0.1145722768953042,0.4441237471585629,0.4253138295078523,0.29896907216494845,1.0,0.07856521267285596
act,E0906941,E0906941.fa,10,45,167.9,130,177,0.5984517833474541,0.49570200573065903,0.34960341671751066,1.0,0.219318599465657,0.6767920298192656,0.5802469135802469,0.4691358024691358,1.0,0.1801350781486728
act,E0908420,E0908420.fa,13,78,78.07692307692308,70,90,0.6258536252164322,0.6415791496949175,0.41533180778032036,1.0,0.1266368208768765,0.7198120218258255,0.7105263157894737,0.5909090909090909,1.0,0.07523964228245814
act,E0908369,E0908369.fa,14,91,187.71428571428572,181,200,0.462993581722732,0.4439723844928306,0.16142557651991615,1.0,0.22455904592936368,0.5590285298861466,0.5409836065573771,0.327683615819209,1.0,0.1820772636077118
act,E0908698,E0908698.fa,26,325,102.07692307692308,95,107,0.6826453300063737,0.6721144024514811,0.3810483870967742,1.0,0.11313738579709628,0.7077679952959528,0.6989247311827957,0.43434343434343436,1.0,0.1079067130881354
act,E0908869,E0908869.fa,11,55,208.0909090909091,165,265,0.45346236855950456,0.4233750745378652,0.09928762243989314,1.0,0.24100438623686063,0.5860386853015004,0.5348837209302325,0.2625,1.0,0.20508723856666275
act,E0908385,E0908385.fa,15,105,240.46666666666667,225,270,0.33082777641708266,0.19110926464478603,0.1251891074130106,1.0,0.2537856882686656,0.4660704523766558,0.3783783783783784,0.30454545454545456,1.0,0.19141302246582614
act,E0908753,E0908753.fa,13,78,286.84615384615387,269,308,0.5054227810640354,0.5092289549220351,0.14605580434033757,1.0,0.24374948552221282,0.5719441592541694,0.5430711610486891,0.3269961977186312,1.0,0.17761690261604504
act,E0908431,E0908431.fa,23,253,220.17391304347825,199,241,0.27914308434734464,0.19828815977175462,0.042138649750792935,1.0,0.2100416176104261,0.4176620053654579,0.3489583333333333,0.24120603015075376,1.0,0.1659775946547869
act,E0909556,E0909556.fa,27,351,146.22222222222223,114,173,0.298984257210628,0.23545516769336072,0.06453558504221954,1.0,0.1955637998765742,0.4386746684857625,0.392,0.24647887323943662,1.0,0.15757973710827003
act,E0909416,E0909416.fa,25,300,212.48,163,242,0.47498856371565257,0.4756683529024124,0.21536217792902285,1.0,0.10367521028601612,0.5465130191141574,0.5368075308140323,0.37566137566137564,1.0,0.07655169109564808
act,E0910650,E0910650.fa,14,91,298.64285714285717,292,304,0.7136186459494692,0.7149277688603531,0.4682042833607908,1.0,0.12454689026072951,0.7168805342191048,0.7171717171717171,0.5034722222222222,1.0,0.11115578077199505
act,E0910862,E0910862.fa,29,406,114.34482758620689,108,157,0.4504890810692812,0.4456140350877193,0.17419825072886297,1.0,0.15974611288553958,0.5295557833413721,0.5045871559633027,0.3669724770642202,1.0,0.11348626143252202
act,E0910923,E0910923.fa,17,136,204.05882352941177,185,274,0.47908388728227214,0.45960566469578484,0.2458146182115149,0.9613821138211383,0.1708945357849722,0.5452649388585733,0.5052088985349973,0.37373737373737376,0.958974358974359,0.1407756278227952
act,E0909399,E0909399.fa,23,253,272.17391304347825,229,293,0.2066012743148105,0.14400612792033704,0.050354345393509886,1.0,0.153882295847192,0.37972020457836486,0.35802469135802467,0.2647058823529412,1.0,0.09699739641820683
act,E0909355,E0909355.fa,23,253,306.7826086956522,237,337,0.13707001207532754,0.11121613106490233,0.0,1.0,0.12295512994783724,0.3573252069434283,0.34275618374558303,0.24745762711864408,1.0,0.08322145229614006
act,E0910969,E0910969.fa,41,820,87.0,77,103,0.35946032527952576,0.33954668661857235,0.0,1.0,0.1377123690271414,0.5131687240108754,0.5,0.22077922077922077,1.0,0.10004010236462284
act,E0911256,E0911256.fa,10,45,210.9,177,224,0.5867807269650659,0.5570731707317074,0.20100045475216008,1.0,0.23064809183488774,0.6966551175533481,0.6717171717171717,0.41304347826086957,1.0,0.16622736334674437
act,E0910958,E0910958.fa,14,91,433.14285714285717,401,494,0.2854371270920483,0.07854630715123095,0.03741570589514901,1.0,0.26029285610292935,0.4417417595217593,0.36607142857142855,0.2724867724867725,1.0,0.15750557324283804
act,E0911951,E0911951.fa,23,253,142.7826086956522,123,167,0.3815202839427389,0.3498964803312629,0.046130952380952384,1.0,0.15753328218483517,0.42241385346475324,0.3870967741935484,0.23770491803278687,1.0,0.13020507539447132
act,E0911917,E0911917.fa,27,351,185.1851851851852,163,204,0.35579322923469764,0.3333333333333333,0.14878397711015737,1.0,0.11701690022726706,0.4865150538561261,0.47752808988764045,0.32941176470588235,1.0,0.07844229179468279
act,E0911214,E0911214.fa,24,276,287.0833333333333,228,310,0.5034854130432158,0.488510013982158,0.31644736842105264,1.0,0.09531919638184463,0.5475673774227466,0.5313592657342657,0.41304347826086957,1.0,0.0840389568573061
act,E0912826,E0912826.fa,12,66,144.0,134,168,0.5937845489281119,0.6319158682689279,0.20588235294117646,1.0,0.16868236314769594,0.664295346905972,0.7084694989106755,0.34558823529411764,1.0,0.14754015760651804
act,E0912050,E0912050.fa,13,78,359.6923076923077,320,418,0.37168884656040757,0.3596404250819073,0.23321836030777396,0.7323140710028505,0.07777154479934995,0.4953092302268682,0.4814196962724344,0.40064102564102566,0.7561643835616438,0.0644710458624362
act,E0911000,E0911000.fa,15,105,614.2666666666667,471,729,0.32621075281611955,0.2870722433460076,0.11383967724960534,0.922496984318456,0.2185695970186014,0.5032925239270007,0.4674657534246575,0.2985386221294363,0.9081325301204819,0.1526060782280493
act,E0913327,E0913327.fa,28,378,253.96428571428572,240,281,0.30644074790520875,0.2493066984262831,0.046129788897576234,1.0,0.18686352676198018,0.4219182999747229,0.38255255255255255,0.25339366515837103,1.0,0.13707661133864005
act,E0913273,E0913273.fa,20,190,409.05,352,443,0.42976914934615384,0.3414247000953255,0.25444596443228457,1.0,0.17935371320723964,0.5339111474411553,0.47606382978723405,0.3756476683937824,1.0,0.137435705115749
act,E0913985,E0913985.fa,14,91,182.07142857142858,127,193,0.44466874072540674,0.4223433242506812,0.13812154696132597,1.0,0.19452810412917304,0.5239144298097719,0.4853801169590643,0.31746031746031744,1.0,0.15282216860403672
act,E0914187,E0914187.fa,11,55,172.54545454545453,163,202,0.621716703055885,0.5767659077641565,0.4171581769436997,1.0,0.14790114863606296,0.6941458161475836,0.6602564102564102,0.536144578313253,1.0,0.11756354519931739
act,E0914813,E0914813.fa,11,55,445.90909090909093,399,467,0.22532759709259037,0.1917449224721555,0.06548519559109574,1.0,0.14980974212220263,0.4036022671028863,0.38018433179723504,0.327027027027027,1.0,0.0919796801971764
act,E0915110,E0915110.fa,13,78,416.46153846153845,403,423,0.3868886655335857,0.1941201315140711,0.04339622641509434,1.0,0.3145949280648216,0.4878159318128833,0.3412698412698413,0.2717391304347826,1.0,0.2352044154481246
act,E0913950,E0913950.fa,22,231,393.40909090909093,332,438,0.37708558133347153,0.22980572597137014,0.10770552850186194,1.0,0.2809502566362999,0.504024147420122,0.4057971014492754,0.3028391167192429,1.0,0.2085598774018376
act,E0916784,E0916784.fa,13,78,458.15384615384613,399,502,0.22132798579177992,0.10548319795667177,0.048028200044062566,1.0,0.2306739137798689,0.42146236456654523,0.3559322033898305,0.2988235294117647,1.0,0.1520287066290069
act,E0916679,E0916679.fa,20,190,324.3,284,371,0.27068550873298614,0.09136829841518379,0.04196403083071653,0.9005334170065893,0.25194375678663,0.47002972457988984,0.38682646091576023,0.3088235294117647,0.9134615384615384,0.14978415501703232
act,E0916891,E0916891.fa,12,66,539.5833333333334,467,602,0.3162897462131571,0.29559545305708984,0.12305854241338113,0.6121244635193133,0.10314689356696163,0.457364481193724,0.42924016570340945,0.36947791164658633,0.8,0.08043415489804025
act,E0917144,E0917144.fa,41,820,97.07317073170732,75,117,0.49875506638199607,0.4756546950256535,0.18696883852691218,1.0,0.1707305940155113,0.6067450910694755,0.5882352941176471,0.34444444444444444,1.0,0.12585865384746736
act,E0910963,E0910963.fa,44,946,356.4318181818182,261,490,0.24512643410449877,0.20078732442289243,0.027762506871907643,1.0,0.16251122086413086,0.4239822913462527,0.4046930911092761,0.283987915407855,1.0,0.11421482922286595
act,E0916905,E0916905.fa,37,666,209.0,145,249,0.36945292073656416,0.331491400417847,0.04976525821596244,1.0,0.1625000769514866,0.46229554096700426,0.4237791818376526,0.2838709677419355,1.0,0.12238652398305729
act,E0990879,E0990879.fa,12,66,319.0833333333333,279,367,0.34920673503895955,0.3141893596268974,0.055013309671694766,0.8921722728701666,0.22573496052896258,0.4742192342465777,0.43316885964912283,0.30392156862745096,0.8634920634920635,0.15746574422643864
act,E0912307,E0912307.fa,38,703,380.63157894736844,304,606,0.20880832085915535,0.11171897494961129,0.0,1.0,0.24976546823170065,0.40077698544132295,0.334375,0.19827586206896552,1.0,0.17620061860418454
act,E0991133,E0991133.fa,26,325,167.03846153846155,153,195,0.2275782200627207,0.15562310030395138,0.03564608529598982,1.0,0.18519133853906822,0.40176906590040246,0.36363636363636365,0.22972972972972974,1.0,0.13860927504292359
act,E0990835,E0990835.fa,23,253,267.7391304347826,218,331,0.19927232253269941,0.09156050955414012,0.006944444444444444,0.825487012987013,0.17173878282014182,0.3782289994452036,0.35406698564593303,0.2297872340425532,0.8032786885245902,0.10257800338084638
act,E0992129,E0992129.fa,16,120,228.4375,178,258,0.4717005257686442,0.45434106329831525,0.2469244288224956,0.8805474906677727,0.12773877687711893,0.571682194729966,0.5649155216073727,0.3470319634703196,0.9090909090909091,0.11036277766788526
act,E0991460,E0991460.fa,42,861,127.54761904761905,113,189,0.48236783058266897,0.47843775427176566,0.05606758832565284,1.0,0.1754012629081232,0.5623119844900732,0.5423728813559322,0.19130434782608696,1.0,0.1437250399334207
act,E0916882,E0916882.fa,36,630,426.6388888888889,333,483,0.3223135376876506,0.29697107888120444,0.05875602478769796,1.0,0.1454830342032173,0.4743133192388329,0.45888278388278386,0.2976878612716763,1.0,0.10386306265585785
act,E0990904,E0990904.fa,37,666,350.2972972972973,271,377,0.5955428919430519,0.6180385764737844,0.0,1.0,0.18925924764846302,0.6683344699831988,0.6802659234213653,0.26244343891402716,1.0,0.12935331831742264
act,E0992182,E0992182.fa,25,300,169.92,161,197,0.5761843318846485,0.6258726413310167,0.02145214521452145,1.0,0.18346101960472502,0.6295728985325502,0.6597266823663741,0.28859060402684567,1.0,0.1264721389030555
act,E0992194,E0992194.fa,14,91,246.28571428571428,216,256,0.47852315512468724,0.3410493827160494,0.22247619047619047,1.0,0.225364480407013,0.5662936740549044,0.46774193548387094,0.3624454148471616,1.0,0.17872155335286188
act,E0992179,E0992179.fa,22,231,514.9090909090909,441,548,0.342168930455593,0.30023813885326983,0.11085043988269795,1.0,0.22710890619718146,0.46822517036060396,0.422360248447205,0.2984054669703872,1.0,0.14973410213212135
act,E0909967,E0909967.fa,33,528,694.2424242424242,597,977,0.25811887828113594,0.17025807597677767,0.06787540678754068,1.0,0.21832840761358968,0.4405057537588172,0.38419117647058826,0.3248175182481752,1.0,0.14574936532035618
act,E0992136,E0992136.fa,44,946,309.79545454545456,257,363,0.359052992034826,0.3592980735338094,0.0009282178217821782,1.0,0.20518767221040837,0.46623632850632274,0.44862772695285014,0.22983870967741934,1.0,0.13268748014950882
act,E0994533,E0994533.fa,20,190,122.2,77,144,0.2869745196968985,0.23696024990483366,0.04331306990881459,0.8366533864541833,0.17003420407081038,0.4475420903224006,0.4088430535798957,0.25961538461538464,0.865546218487395,0.12314737366095256
act,E0992444,E0992444.fa,29,406,396.1034482758621,302,667,0.0900567342651428,0.040181982592423074,0.0,0.8325199075263293,0.14828668222484262,0.3572336122353358,0.3337789661319073,0.24458204334365324,0.8531073446327684,0.09578320293990478
act,E0992711,E0992711.fa,41,820,299.8048780487805,274,423,0.535357828032267,0.5083579154375615,0.25254750757367117,1.0,0.13300827290065403,0.5873966274397288,0.5698924731182796,0.36496350364963503,1.0,0.11634745034106352
act,E0995457,E0995457.fa,34,561,222.76470588235293,204,278,0.3216581019838298,0.2819779321618308,0.1369172616547669,1.0,0.1496100447743797,0.4896348892499591,0.46116504854368934,0.3173076923076923,1.0,0.10899756780480084
act,E0991409,E0991409.fa,50,1225,340.1,280,608,0.33228465382901606,0.3105934553521908,0.0,1.0,0.16214280630902336,0.5141574797581582,0.503125,0.23880597014925373,1.0,0.10877368997135321
act,E0998809,E0998809.fa,10,45,266.2,258,269,0.7649863053621921,0.764221824686941,0.5246305418719212,1.0,0.13750489643015662,0.7639563526506132,0.7596899224806202,0.5692883895131086,1.0,0.12355901414081018
act,E0996733,E0996733.fa,25,300,292.8,273,315,0.4974225734857682,0.4950111751324473,0.269825918762089,1.0,0.10692368017799204,0.5519875654662404,0.5459434182838439,0.3873239436619718,1.0,0.08527923109527091
act,E0992735,E0992735.fa,40,780,298.3,227,341,0.30552658649748304,0.26213310084277824,0.03595430107526882,1.0,0.19926806772250194,0.47020474364692627,0.44076583139083136,0.2914798206278027,1.0,0.1350637711263676
act,E1005383,E1005383.fa,14,91,124.28571428571429,123,128,0.42690641038873817,0.4383561643835616,0.13307086614173227,0.7590652699435939,0.12654033962807,0.47976888133259077,0.4878048780487805,0.24793388429752067,0.7580645161290323,0.09854911219451486
